timestamp,rater,mode,clip_id,path,reverb,valence_grade,use_grade,arousal,arousal_body,preference,note
2026-07-26T13:39:22,R03,transitions,vwander_049__vwander_020,,bloom_vs_dry:long_bright:A=reverb,,,,,same,
2026-07-26T13:39:43,R03,transitions,vtrans_019__vwander_020,,bloom_vs_dry:long_bright:A=dry,,,,,same,
2026-07-26T13:40:06,R03,transitions,vwander_020__vtrans_002,,bloom_vs_dry:long_bright:A=reverb,,,,,same,
2026-07-26T13:40:30,R03,transitions,vwander_049__vtrans_002,,bloom_vs_dry:long_bright:A=dry,,,,,dry,
2026-07-26T13:40:54,R03,transitions,vtrans_028__vtrans_019,,bloom_vs_dry:long_bright:A=reverb,,,,,same,
2026-07-26T14:01:03,rater_0a2e,soundscapes,vtrans_000__L18__street-crowd__r_0society121787_2168040-hq,crossed_mixes/vtrans_000__L18__street-crowd__r_0society121787_2168040-hq.wav,dry,red,no,,,,there is too much going on with both the drone and the bed. this just sounds messy
2026-07-26T14:01:31,rater_0a2e,soundscapes,vtrans_002__L18__water-stream__r_0nature149743_1050391-hq,crossed_mixes/vtrans_002__L18__water-stream__r_0nature149743_1050391-hq.wav,dry,neutral,maybe,,,,the wated soundscape is too repetitive and prominent
2026-07-26T14:02:09,rater_0a2e,soundscapes,vtrans_008__L18__birds__r_0quiet324938_1648170-hq,crossed_mixes/vtrans_008__L18__birds__r_0quiet324938_1648170-hq.wav,dry,neutral,maybe,,,,the soundscape does not go well with a strong drone like this one
2026-07-26T14:02:42,rater_0a2e,soundscapes,vtrans_004__L8__birds__r_0quiet324938_1648170-hq,crossed_mixes/vtrans_004__L8__birds__r_0quiet324938_1648170-hq.wav,dry,neutral,maybe,,,,soundscape too prominent. I can go with this drone if it's a lot quieter
2026-07-26T14:03:26,rater_0a2e,soundscapes,vtrans_002__L18__street-crowd__r_0society121787_2168040-hq,crossed_mixes/vtrans_002__L18__street-crowd__r_0society121787_2168040-hq.wav,dry,neutral,maybe,,,,the bed does not go with the drone. it's like two different things happening with no relations to each other
2026-07-26T14:04:13,rater_0a2e,soundscapes,vtrans_000__L8__bells-church__r_1mechanical155859_179538-hq,crossed_mixes/vtrans_000__L8__bells-church__r_1mechanical155859_179538-hq.wav,dry,red,yes,,,,good drone and bed combo - but the bed is a bit too loud and lacks reverb
2026-07-26T14:04:35,rater_0a2e,soundscapes,vtrans_008__L8__birds__r_0quiet324938_1648170-hq,crossed_mixes/vtrans_008__L8__birds__r_0quiet324938_1648170-hq.wav,dry,neutral,maybe,,,,birds too loud to do with the drone
2026-07-26T14:05:08,rater_0a2e,soundscapes,vtrans_004__L18__bells-church__r_1mechanical155859_179538-hq,crossed_mixes/vtrans_004__L18__bells-church__r_1mechanical155859_179538-hq.wav,dry,neutral,yes,,,,nice nondiscript bed for this drone. creats a but of a journey
2026-07-26T14:05:40,rater_0a2e,soundscapes,vtrans_004__L8__water-stream__r_0nature149743_1050391-hq,crossed_mixes/vtrans_004__L8__water-stream__r_0nature149743_1050391-hq.wav,dry,red,maybe,,,,this bed should not go on for so long and through the transition
2026-07-26T14:06:23,rater_0a2e,soundscapes,vtrans_000__L8__street-crowd__r_0society121787_2168040-hq,crossed_mixes/vtrans_000__L8__street-crowd__r_0society121787_2168040-hq.wav,dry,red,maybe,,,,"the bed is too busy for this drone. if the bed is barely audible, then it woudl act as texture to the drone"
2026-07-26T14:06:55,rater_0a2e,soundscapes,vtrans_004__L18__street-crowd__r_0society121787_2168040-hq,crossed_mixes/vtrans_004__L18__street-crowd__r_0society121787_2168040-hq.wav,dry,neutral,yes,,,,"the bed is naturally quieter compared to the drone, so adds texture"
2026-07-26T14:09:16,rater_0a2e,soundscapes,vtrans_008__L18__street-crowd__r_0society121787_2168040-hq,crossed_mixes/vtrans_008__L18__street-crowd__r_0society121787_2168040-hq.wav,dry,neutral,yes,,,,the bed is barely audible here and what I can hear adds texture to the drone
2026-07-26T14:09:46,rater_0a2e,soundscapes,vtrans_000__L18__water-stream__r_0nature149743_1050391-hq,crossed_mixes/vtrans_000__L18__water-stream__r_0nature149743_1050391-hq.wav,dry,red,maybe,,,,the ben should not be sustained like this when paired with a busy drone
2026-07-26T14:11:16,rater_0a2e,soundscapes,vtrans_008__L8__street-crowd__r_0society121787_2168040-hq,crossed_mixes/vtrans_008__L8__street-crowd__r_0society121787_2168040-hq.wav,dry,neutral,no,,,,"human voices should not be paired with busy drone. we are not clever enough to make this work here. people are attracted to human voices, so this draws attentions to it. coupled with a busy dron, it would sound like a mess"
2026-07-26T14:11:58,rater_0a2e,soundscapes,vtrans_002__L18__bells-church__r_1mechanical155859_179538-hq,crossed_mixes/vtrans_002__L18__bells-church__r_1mechanical155859_179538-hq.wav,dry,neutral,yes,,,,non descript bed with no distinct features for a transition can work
2026-07-26T14:12:18,rater_0a2e,soundscapes,vtrans_000__L18__bells-church__r_1mechanical155859_179538-hq,crossed_mixes/vtrans_000__L18__bells-church__r_1mechanical155859_179538-hq.wav,dry,red,no,,,,again - 2 busy things clashing with each other
2026-07-26T14:12:52,rater_0a2e,soundscapes,vtrans_004__L18__water-stream__r_0nature149743_1050391-hq,crossed_mixes/vtrans_004__L18__water-stream__r_0nature149743_1050391-hq.wav,dry,red,yes,,,,this can work as wated is nondescript. tho this particular bed is a bit loud
2026-07-26T14:13:10,rater_0a2e,soundscapes,vtrans_002__L8__bells-church__r_1mechanical155859_179538-hq,crossed_mixes/vtrans_002__L8__bells-church__r_1mechanical155859_179538-hq.wav,dry,neutral,no,,,,the bed eats into the drone too much
2026-07-26T14:13:32,rater_0a2e,soundscapes,vtrans_004__L8__bells-church__r_1mechanical155859_179538-hq,crossed_mixes/vtrans_004__L8__bells-church__r_1mechanical155859_179538-hq.wav,dry,neutral,yes,,,,this combo harmonically work together
2026-07-26T14:14:04,rater_0a2e,soundscapes,vtrans_002__L8__birds__r_0quiet324938_1648170-hq,crossed_mixes/vtrans_002__L8__birds__r_0quiet324938_1648170-hq.wav,dry,neutral,maybe,,,,this kind of work - tho listeners can tell there were no thoughts put into this combo
2026-07-26T14:14:16,rater_0a2e,soundscapes,vtrans_000__L8__water-stream__r_0nature149743_1050391-hq,crossed_mixes/vtrans_000__L8__water-stream__r_0nature149743_1050391-hq.wav,dry,red,no,,,,2 busy things together again
2026-07-26T14:14:34,rater_0a2e,soundscapes,vtrans_000__L8__birds__r_0quiet324938_1648170-hq,crossed_mixes/vtrans_000__L8__birds__r_0quiet324938_1648170-hq.wav,dry,red,yes,,,,the ben needs to be quieter for this to work
2026-07-26T14:14:55,rater_0a2e,soundscapes,vtrans_004__L18__birds__r_0quiet324938_1648170-hq,crossed_mixes/vtrans_004__L18__birds__r_0quiet324938_1648170-hq.wav,dry,neutral,yes,,,,this works as neither tracks work against the other
2026-07-26T14:15:25,rater_0a2e,soundscapes,vtrans_002__L8__street-crowd__r_0society121787_2168040-hq,crossed_mixes/vtrans_002__L8__street-crowd__r_0society121787_2168040-hq.wav,dry,neutral,maybe,,,,the bed needs to be quieter to add texture to this drone rather than becoming a feature
2026-07-26T14:15:38,rater_0a2e,soundscapes,vtrans_008__L18__water-stream__r_0nature149743_1050391-hq,crossed_mixes/vtrans_008__L18__water-stream__r_0nature149743_1050391-hq.wav,dry,neutral,yes,,,,nice combo
2026-07-26T14:16:11,rater_0a2e,soundscapes,vtrans_004__L8__street-crowd__r_0society121787_2168040-hq,crossed_mixes/vtrans_004__L8__street-crowd__r_0society121787_2168040-hq.wav,dry,neutral,no,,,,same reasoning with human voices drawing attention and therefore clashing with moving drone
2026-07-26T14:16:39,rater_0a2e,soundscapes,vtrans_002__L18__birds__r_0quiet324938_1648170-hq,crossed_mixes/vtrans_002__L18__birds__r_0quiet324938_1648170-hq.wav,dry,neutral,maybe,,,,this is fine - tho again sounds like no thoughts put into this combo
2026-07-26T14:16:56,rater_0a2e,soundscapes,vtrans_008__L8__bells-church__r_1mechanical155859_179538-hq,crossed_mixes/vtrans_008__L8__bells-church__r_1mechanical155859_179538-hq.wav,dry,neutral,yes,,,,the bed should be quieter and act as texture instead
2026-07-26T14:17:18,rater_0a2e,soundscapes,vtrans_008__L18__bells-church__r_1mechanical155859_179538-hq,crossed_mixes/vtrans_008__L18__bells-church__r_1mechanical155859_179538-hq.wav,dry,neutral,yes,,,,this is what I said to do in the previoud pair :-)
2026-07-26T14:17:26,rater_0a2e,soundscapes,vtrans_000__L18__birds__r_0quiet324938_1648170-hq,crossed_mixes/vtrans_000__L18__birds__r_0quiet324938_1648170-hq.wav,dry,red,no,,,,bad combo
2026-07-26T14:17:40,rater_0a2e,soundscapes,vtrans_002__L8__water-stream__r_0nature149743_1050391-hq,crossed_mixes/vtrans_002__L8__water-stream__r_0nature149743_1050391-hq.wav,dry,neutral,no,,,,bed too loud for this transition
2026-07-26T14:18:03,rater_0a2e,soundscapes,vtrans_008__L8__water-stream__r_0nature149743_1050391-hq,crossed_mixes/vtrans_008__L8__water-stream__r_0nature149743_1050391-hq.wav,dry,neutral,maybe,,,,the bed needs to be quieter for this to work
